"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Day,Gender,Age,Text,"Amount spent (USD)",Reach,Impressions,Starts,Ends,"Attribution setting",Frequency,"Result type",Results,"CPC (cost per link click)","CTR (all)","CPM (cost per 1,000 impressions)","Result rate",Views,"Clicks (all)","CPC (all)","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per post engagement",ThruPlays,"Video plays","3-second video plays","Unique 2-second continuous video plays","Link clicks","Cost per ThruPlay","Cost per 3-second video play","Cost per 2-second continuous video play","CTR (link click-through rate)","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Instagram profile visits","Cost per app activation","App installs","Cost per app install","App activations conversion value","App activations","Purchase ROAS (return on ad spend)","Ratings submitted","Mobile app installs","In-app sessions conversion value","In-app sessions","In-app purchases","In-app registrations completed","In-app trials started","In-app subscriptions conversion value","Purchases rate per landing page views","Purchases rate per link clicks","Landing page views rate per link clicks","Results rate per link clicks","Unique outbound clicks","Outbound clicks","Unique outbound CTR (click-through rate)","Unique clicks (all)","Cost per unique click (all)","Cost per unique outbound click","Cost per outbound click","Cost per unique link click","Reporting starts","Reporting ends"
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,female,55-64,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.27,11,14,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.27272727,"Mobile app installs",,,0,19.28571429,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,male,35-44,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.37,17,20,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.17647059,"Mobile app installs",,,0,18.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,female,35-44,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.56,36,40,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.11111111,"Mobile app installs",,,0,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-13,unknown,45-54,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.08,5,6,2026-05-08,Ongoing,"1-day click",1.2,"Mobile app installs",,,0,13.33333333,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,female,45-54,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.58,20,20,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,0.58,5,29,,,1,0.58,,,,,,,0.58,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,male,25-34,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.33,21,23,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.0952381,"Mobile app installs",,,0,14.34782609,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,female,18-24,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.23,34,37,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.08823529,"Mobile app installs",,,0,6.21621622,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,female,25-34,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.54,47,50,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.06382979,"Mobile app installs",,,0,10.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,male,45-54,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.28,18,23,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.27777778,"Mobile app installs",,,0,12.17391304,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-13,male,65+,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.22,8,9,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.125,"Mobile app installs",,0.22,11.11111111,24.44444444,,,1,0.22,,,,,,,0.22,,,,,1,,,,11.11111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4B_STC_APP_BOOK0_T2,120243254910230003,2026-05-13,female,55-64,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.14,16,16,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,,0,8.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-13,unknown,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.05,3,3,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,16.66666667,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4B_STC_APP_BOOK0_T2,120243254910230003,2026-05-13,male,35-44,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.09,13,14,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.07692308,"Mobile app installs",,,0,6.42857143,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-13,female,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0,2,2,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,female,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.05,3,4,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.33333333,"Mobile app installs",,,0,12.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,female,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.09,5,8,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.6,"Mobile app installs",,,0,11.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,male,55-64,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.07,4,4,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,,0,17.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,female,45-54,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.04,3,4,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.33333333,"Mobile app installs",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,female,55-64,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.01,1,1,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-13,female,45-54,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.01,1,1,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-13,female,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.19,5,5,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,female,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.04,4,5,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.25,"Mobile app installs",,,0,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-13,male,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.09,1,2,2026-05-08,Ongoing,"1-day click",2,"Mobile app installs",,,0,45,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-13,female,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.03,1,1,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,30,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-13,unknown,35-44,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0,4,4,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-13,unknown,45-54,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0,1,1,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4B_STC_APP_BOOK0_T2,120243254910230003,2026-05-13,male,55-64,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.04,7,8,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.14285714,"Mobile app installs",,,0,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-13,male,55-64,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",1.07,55,65,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.18181818,"Mobile app installs",,,0,16.46153846,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,male,45-54,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.13,11,12,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.09090909,"Mobile app installs",,,0,10.83333333,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-13,male,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.02,1,1,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1,"Mobile app installs",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-13,2026-05-13
